코드,회사명,외인지분율_25년말,외인지분율_전월,외인지분율_최근,변화폭_25년말比,변화폭_전월比,PBR_최근,시가총액_억,종가_최근,순매수억_외국인_26누계,순매수억_기관_26누계,순매수억_개인_26누계,순매수억_사모_26누계,강도_외국인_26누계,수급동행,플래그_주식수변동의심,플래그_기관동반,플래그_개인순매도,변화폭순위
483650,달바글로벌,16.92,38.34,39.34,22.42,1.0,12.45,24907.0,199500.0,4518.5,852.9,-3890.7,372.8,,,False,True,True,1
026890,스틱인베스트먼트,29.11,47.72,48.2,19.09,0.48,1.12,3063.0,7900.0,746.0,-7.6,-737.8,2.5,,,False,False,True,2
010130,고려아연,11.58,28.17,28.14,16.56,-0.03,1.91,213948.0,1025000.0,-8556.2,1220.8,2085.0,-309.4,,,True,True,False,3
009770,삼정펄프,3.17,16.81,16.84,13.67,0.03,0.24,685.0,27400.0,0.5,2.8,-6.2,3.4,,,True,True,True,4
004170,신세계,15.04,25.1,26.84,11.8,1.74,1.16,55821.0,591000.0,4596.7,-2294.5,-2313.7,-423.8,,,False,False,True,5
278470,에이피알,27.61,37.7,36.88,9.27,-0.82,31.91,142265.0,380000.0,9939.5,-2758.5,-7117.8,-3126.3,,,False,False,True,6
000390,SP삼화,11.11,20.06,20.23,9.12,0.17,0.47,1608.0,5910.0,40.3,-39.9,72.0,-32.6,,,True,False,False,7
000210,DL,13.41,21.7,22.0,8.59,0.3,0.26,9545.0,45550.0,949.4,98.9,-1038.4,42.8,,,False,True,True,8
033780,KT&G,42.75,51.38,51.28,8.53,-0.1,1.95,180942.0,174300.0,4260.8,-3485.0,-741.4,-463.8,,,False,False,True,9
025560,미래산업,1.1,8.08,9.04,7.94,0.96,1.52,2125.0,41750.0,121.0,101.7,-232.9,86.2,,,False,True,True,10
120110,코오롱인더,11.17,18.55,18.94,7.77,0.39,0.41,15991.0,53400.0,1251.2,1177.0,-2335.8,-29.7,,,False,True,True,11
002380,KCC,12.68,19.8,20.38,7.7,0.58,0.41,37293.0,434000.0,3110.1,-3500.0,577.8,-841.5,,,False,False,False,12
282330,BGF리테일,30.03,38.3,37.62,7.59,-0.68,1.68,22089.0,127800.0,1544.4,-270.7,-1248.6,-66.0,,,False,False,True,13
195870,해성디에스,12.67,18.11,20.23,7.56,2.12,1.76,9945.0,58500.0,868.5,-339.4,-574.8,169.9,,,False,False,True,14
020000,한섬,16.62,23.9,23.86,7.24,-0.04,0.34,4843.0,22550.0,288.6,277.4,-570.4,4.8,,,False,True,True,15
051905,LG생활건강우,41.88,47.06,49.1,7.22,2.04,0.0,1989.0,94900.0,97.1,-67.1,-31.0,-0.1,,,False,False,True,16
271560,오리온,31.6,38.94,38.75,7.15,-0.19,1.39,52850.0,133700.0,3114.7,-1185.9,-1839.4,-478.4,,,False,False,True,17
062040,산일전기,10.38,17.73,17.45,7.07,-0.28,8.81,51986.0,169800.0,5115.9,1969.7,-7100.8,189.4,,,False,True,True,18
003570,SNT다이내믹스,6.34,13.53,13.36,7.02,-0.17,1.0,12137.0,36500.0,1107.9,-953.0,-151.0,-6.5,,,False,False,True,19
011780,금호석유화학,20.72,27.53,27.66,6.94,0.13,0.48,29535.0,117400.0,1881.4,-563.5,-1303.5,-66.4,,,False,False,True,20
178920,PI첨단소재,8.01,14.73,14.86,6.85,0.13,1.5,5330.0,18150.0,422.2,-24.9,-380.4,-29.9,,,False,False,True,21
051915,LG화학우,41.38,48.12,48.12,6.74,0.0,0.0,9488.0,123400.0,899.0,-310.2,-453.2,-8.5,,,False,False,True,22
005950,이수화학,3.56,12.52,10.22,6.66,-2.3,3.78,3634.0,13820.0,279.6,270.8,-559.9,79.9,,,False,True,True,23
003490,대한항공,15.69,22.81,22.28,6.59,-0.53,0.87,95185.0,25850.0,6259.6,2969.7,-8978.3,186.3,,,False,True,True,24
093370,후성,7.29,15.26,13.8,6.51,-1.46,3.96,13235.0,12340.0,826.6,704.2,-1591.9,170.6,,,False,True,True,25
003160,디아이,8.28,14.71,14.67,6.39,-0.04,3.31,5886.0,20800.0,759.8,-344.4,-402.1,-360.9,,,False,False,True,26
000720,현대건설,20.28,26.3,26.6,6.32,0.3,1.38,113026.0,101500.0,7545.6,-6589.5,-1272.9,-1825.4,,,False,False,True,27
005305,롯데칠성우,5.93,11.96,12.24,6.31,0.28,0.0,535.0,69000.0,30.5,-11.4,-34.1,0.1,,,True,False,True,28
001120,LX인터내셔널,21.8,27.61,28.02,6.22,0.41,0.48,14419.0,37200.0,1091.8,245.4,-1339.7,-93.3,,,False,True,True,29
000150,두산,14.96,20.78,21.16,6.2,0.38,14.16,200480.0,1238000.0,11445.1,-4823.3,-6196.7,-1188.4,,,False,False,True,30
009155,삼성전기우,20.3,22.12,26.48,6.18,4.36,0.0,13663.0,470000.0,-312.0,-669.3,877.8,-251.9,,,True,False,False,31
249420,일동제약,3.59,9.14,9.67,6.08,0.53,1.86,4591.0,14510.0,522.4,-275.5,-222.3,-91.0,,,False,False,True,32
000815,삼성화재우,28.56,34.22,34.62,6.06,0.4,0.0,11893.0,395500.0,583.9,-829.5,229.9,-101.2,,,False,False,False,33
008060,대덕,9.38,14.77,15.39,6.01,0.62,0.8,4437.0,14180.0,213.4,39.1,-253.1,-45.3,,,False,True,True,34
005960,동부건설,1.95,8.11,7.87,5.92,-0.24,0.29,1615.0,7040.0,113.8,25.9,-129.6,-2.9,,,False,True,True,35
35320K,대덕전자1우,2.08,7.75,7.94,5.86,0.19,0.0,474.0,22600.0,4.1,6.4,-10.2,1.2,,,True,True,True,36
008770,호텔신라,14.25,21.11,20.03,5.78,-1.08,1.7,19526.0,49750.0,1465.1,1973.1,-3398.8,32.8,,,False,True,True,37
298020,효성티앤씨,14.65,20.31,20.28,5.63,-0.03,0.75,11771.0,272000.0,794.6,721.9,-1441.8,12.9,,,False,True,True,38
006110,삼아알미늄,35.88,41.28,41.44,5.56,0.16,2.63,5883.0,38900.0,356.0,1206.7,-1563.7,25.8,,,False,True,True,39
010955,S-Oil우,15.06,19.4,20.58,5.52,1.18,0.0,2715.0,67500.0,108.7,199.8,-319.0,25.0,,,False,True,True,40
456040,OCI,8.0,13.63,13.5,5.5,-0.13,0.73,8245.0,92100.0,455.0,589.7,-1035.1,22.8,,,False,True,True,41
002795,아모레퍼시픽홀딩스우,41.12,45.97,46.25,5.13,0.28,0.0,668.0,10470.0,41.0,-5.6,-38.1,-1.7,,,True,False,True,42
014680,한솔케미칼,35.75,41.12,40.88,5.13,-0.24,2.62,28634.0,260000.0,1009.7,-2219.2,-578.2,-289.0,,,False,False,True,42
031210,서울보증보험,1.56,6.57,6.61,5.05,0.04,0.57,29465.0,42200.0,1897.9,-2094.9,249.7,-148.0,,,False,False,False,44
066970,엘앤에프,16.4,21.17,21.45,5.05,0.28,5.79,41211.0,101300.0,2397.9,1158.2,-2987.8,30.4,,,False,True,True,44
336260,두산퓨얼셀,17.56,22.88,22.6,5.04,-0.28,9.98,29341.0,44800.0,1447.3,2245.7,-4145.8,95.2,,,False,True,True,46
008350,남선알미늄,1.93,6.9,6.97,5.04,0.07,0.49,1385.0,1073.0,68.1,1.2,-75.8,1.0,,,False,True,True,46
025540,한국단자,24.95,29.66,29.95,5.0,0.29,0.57,6575.0,65000.0,392.4,-166.2,-187.4,-33.6,,,False,False,True,48
064350,현대로템,33.38,37.5,38.38,5.0,0.88,6.03,185542.0,170000.0,10073.1,-1412.7,-8404.0,-1137.6,,,False,False,True,48
004365,세방우,18.23,23.3,23.2,4.97,-0.1,0.0,331.0,8970.0,12.0,0.0,-21.0,,,,True,False,True,50
081660,미스토홀딩스,36.75,41.9,41.62,4.87,-0.28,1.24,23971.0,45150.0,-162.7,203.6,-266.2,-45.1,,,True,True,True,51
012030,DB,2.03,6.93,6.65,4.62,-0.28,0.66,3120.0,1551.0,162.8,-34.4,-34.5,20.1,,,False,False,True,52
000155,두산우,4.78,9.86,9.38,4.6,-0.48,0.0,16945.0,424000.0,1402.9,135.8,-1458.6,34.0,,,False,True,True,53
244920,에이플러스에셋,6.62,10.98,11.09,4.47,0.11,1.44,2444.0,10810.0,114.5,198.5,-226.5,13.1,,,False,True,True,54
000880,한화,17.02,21.34,21.38,4.36,0.04,0.69,65079.0,92300.0,3342.5,-451.9,-3481.3,-4.5,,,False,False,True,55
014530,극동유화,0.6,4.94,4.88,4.28,-0.06,0.54,1102.0,3160.0,37.4,-3.6,-55.0,-0.2,,,True,False,True,56
001250,GS글로벌,2.22,7.12,6.43,4.21,-0.69,0.4,2167.0,2625.0,105.1,1.5,-106.1,1.5,,,False,True,True,57
489790,한화비전,18.92,22.11,23.12,4.2,1.01,2.53,21962.0,43500.0,1395.2,21.9,-1595.7,-201.6,,,False,True,True,58
051900,LG생활건강,24.94,28.56,29.06,4.12,0.5,0.76,37214.0,248500.0,1207.8,-80.2,-1100.4,22.4,,,False,False,True,59
021050,서원,2.92,7.0,6.99,4.07,-0.01,0.32,472.0,994.0,16.6,2.1,-21.4,0.0,,,True,True,True,60
105560,KB금융,75.44,80.0,79.5,4.06,-0.5,1.13,660429.0,186200.0,-10916.8,13904.4,-2624.2,134.2,,,True,True,True,61
097230,HJ중공업,1.45,6.2,5.5,4.05,-0.7,2.16,14438.0,15990.0,1330.8,897.7,-2142.2,-14.3,,,False,True,True,62
161890,한국콜마,36.34,38.25,40.38,4.04,2.13,3.0,27335.0,115800.0,498.8,2505.1,-2997.6,488.6,,,False,True,True,63
012610,경인양행,3.06,7.55,7.01,3.95,-0.54,0.5,1226.0,2945.0,87.5,3.7,-94.6,6.4,,,False,True,True,64
001430,세아베스틸지주,5.54,9.26,9.47,3.93,0.21,0.56,10848.0,30250.0,813.8,-870.3,-25.5,-345.0,,,False,False,True,65
001440,대한전선,9.56,14.31,13.48,3.92,-0.83,3.28,55466.0,28300.0,4679.0,2047.8,-4062.3,-171.1,,,False,True,True,66
023530,롯데쇼핑,8.46,12.17,12.26,3.8,0.09,0.29,43650.0,154300.0,1220.6,1903.7,-3162.8,67.8,,,False,True,True,67
003470,유안타증권,65.25,68.9,69.0,3.75,0.1,0.48,8516.0,4420.0,72.2,356.3,-416.8,7.0,,,False,True,True,68
192820,코스맥스,33.94,38.44,37.66,3.72,-0.78,3.75,20917.0,184300.0,765.7,217.9,-988.9,109.2,,,False,True,True,69
032350,롯데관광개발,17.81,22.5,21.52,3.71,-0.98,3.1,11544.0,14480.0,456.0,-376.1,-65.5,-134.1,,,False,False,True,70
108670,LX하우시스,11.37,14.62,15.07,3.7,0.45,0.38,2852.0,31800.0,122.4,13.0,-138.6,-1.7,,,False,True,True,71
002900,TYM,17.84,21.31,21.53,3.69,0.22,0.59,2596.0,6270.0,130.7,11.1,-264.7,12.2,,,False,True,True,72
036570,NC,33.3,36.8,36.97,3.67,0.17,1.39,51813.0,240500.0,1204.0,3254.0,-4362.2,356.1,,,False,True,True,73
000670,영풍,12.55,16.39,16.19,3.64,-0.2,0.18,6554.0,35600.0,279.4,-209.2,-47.5,-316.0,,,False,False,True,74
007815,코리아써우,3.71,7.5,7.31,3.6,-0.19,0.0,479.0,16160.0,14.6,1.8,-16.5,,,,True,True,True,75
028670,팬오션,13.58,17.02,17.14,3.56,0.12,0.49,28011.0,5240.0,790.0,603.7,-1461.6,67.6,,,False,True,True,76
00088K,한화3우B,24.56,27.98,28.12,3.56,0.14,0.0,6403.0,33000.0,300.3,-74.8,-192.2,-3.3,,,False,False,True,76
003720,삼영,6.38,9.92,9.92,3.54,0.0,2.25,1986.0,5840.0,68.5,15.1,-82.5,1.1,,,False,True,True,78
033240,자화전자,12.55,16.6,16.06,3.51,-0.54,1.18,5520.0,25550.0,444.9,-36.5,-373.9,-167.2,,,False,False,True,79
068270,셀트리온,21.08,24.48,24.53,3.45,0.05,2.33,407202.0,175100.0,15097.0,2658.5,-21495.3,548.0,,,False,True,True,80
011785,금호석유화학우,16.6,20.16,20.05,3.45,-0.11,0.0,1524.0,50400.0,56.8,40.4,-103.0,-1.9,,,False,True,True,80
006650,대한유화,10.19,13.1,13.61,3.42,0.51,0.36,6864.0,105600.0,279.3,-219.1,-48.3,-70.0,,,False,False,True,82
000215,DL우,3.65,6.86,7.07,3.42,0.21,0.0,346.0,20500.0,7.1,-14.0,-17.3,-1.1,,,True,False,True,82
009680,모토닉,7.96,11.12,11.33,3.37,0.21,0.44,2128.0,9790.0,16.6,-56.2,35.6,-28.9,,,True,False,False,84
009070,KCTC,2.85,6.17,6.21,3.36,0.04,0.37,1186.0,3955.0,36.5,-8.1,-40.6,-0.3,,,True,False,True,85
012630,HDC,20.83,24.1,24.19,3.36,0.09,0.34,12038.0,20150.0,434.1,-254.7,-244.1,-72.2,,,False,False,True,85
005490,POSCO홀딩스,28.9,32.06,32.25,3.35,0.19,0.42,244064.0,308000.0,7420.4,151.9,-7107.3,-58.6,,,False,True,True,87
229640,LS에코에너지,4.36,7.87,7.67,3.31,-0.2,6.21,13123.0,42850.0,496.8,784.0,-1149.0,2.7,,,False,True,True,88
130660,한전산업,0.99,3.85,4.24,3.25,0.39,3.38,3488.0,10700.0,105.6,85.7,-203.1,-1.5,,,False,True,True,89
377190,디앤디플랫폼리츠,1.22,4.65,4.46,3.24,-0.19,,1746.0,1975.0,53.0,-196.4,139.1,-14.6,,,False,False,False,90
120115,코오롱인더우,5.76,8.92,8.99,3.23,0.07,0.0,631.0,22800.0,7.8,-7.2,0.2,-3.2,,,True,False,False,91
006400,삼성SDI,23.45,26.48,26.62,3.17,0.14,1.61,354576.0,440000.0,13377.0,9212.0,-21043.8,518.2,,,False,True,True,92
005680,삼영전자,37.78,40.9,40.9,3.12,0.0,0.5,2858.0,14290.0,79.9,22.9,-146.9,5.8,,,False,True,True,93
013520,화승코퍼레이션,4.08,7.09,7.18,3.1,0.09,0.41,1251.0,2500.0,41.6,-2.5,-59.6,0.1,,,True,False,True,94
010950,S-Oil,76.9,79.7,79.9,3.0,0.2,1.83,157053.0,139500.0,1797.3,962.6,-2637.8,85.7,,,False,True,True,95
004000,롯데정밀화학,20.7,23.52,23.7,3.0,0.18,0.48,11868.0,46000.0,412.4,-83.5,-314.5,-40.1,,,False,False,True,95
031440,신세계푸드,4.06,7.17,7.05,2.99,-0.12,0.42,1626.0,42000.0,59.2,55.4,-104.7,-1.6,,,False,True,True,97
454910,두산로보틱스,3.19,5.97,6.16,2.97,0.19,13.03,45439.0,70100.0,6910.4,-345.7,3935.7,-281.1,,,False,False,False,98
052690,한전기술,12.45,15.49,15.42,2.97,-0.07,5.94,37303.0,97600.0,1595.1,1104.6,-2495.9,-69.6,,,False,True,True,98
001450,현대해상,36.16,39.4,39.12,2.96,-0.28,0.59,32863.0,38550.0,358.9,60.4,-483.2,87.8,,,False,True,True,100
088260,이리츠코크렙,0.92,4.08,3.88,2.96,-0.2,,2138.0,3375.0,60.1,-134.7,64.8,12.7,,,False,False,False,100
051910,LG화학,34.44,37.3,37.4,2.96,0.1,0.62,183893.0,260500.0,7354.1,-4328.1,-2809.9,-460.2,,,False,False,True,100
009830,한화솔루션,10.38,14.74,13.31,2.93,-1.43,0.64,55006.0,32000.0,3923.5,1826.9,-5590.7,377.9,,,False,True,True,103
004370,농심,19.7,21.98,22.61,2.91,0.63,0.73,21654.0,356000.0,804.2,-915.2,107.7,-42.8,,,False,False,False,104
034730,SK,26.94,29.69,29.8,2.86,0.11,1.28,422691.0,583000.0,5868.3,2736.1,-8751.7,1302.2,,,False,True,True,105
031430,신세계인터내셔날,4.01,6.81,6.84,2.83,0.03,0.5,4247.0,12140.0,143.3,136.3,-277.2,6.7,,,False,True,True,106
034220,LG디스플레이,27.02,30.67,29.83,2.81,-0.84,0.78,51800.0,10360.0,2336.6,-1376.3,-1031.3,-271.5,,,False,False,True,107
026940,부국철강,1.76,6.17,4.55,2.79,-1.62,0.33,458.0,2290.0,11.2,-1.9,-5.0,-1.3,,,True,False,True,108
234080,JW생명과학,11.45,13.9,14.23,2.78,0.33,0.78,1759.0,11110.0,45.1,-12.8,-31.8,-0.5,,,True,False,True,109
192080,더블유게임즈,18.05,20.62,20.83,2.78,0.21,0.99,12937.0,61100.0,269.7,187.8,-475.7,52.1,,,False,True,True,109
010780,아이에스동서,4.46,7.06,7.17,2.71,0.11,0.46,5859.0,19410.0,192.0,175.4,-372.4,26.0,,,False,True,True,111
078930,GS,17.95,21.06,20.66,2.71,-0.4,0.51,73852.0,79500.0,1363.9,-103.5,-1292.1,179.6,,,False,False,True,111
33626K,두산퓨얼셀1우,12.75,15.11,15.46,2.71,0.35,0.0,811.0,6070.0,24.1,-18.6,-5.9,-14.3,,,True,False,True,111
002140,고려산업,2.6,5.51,5.27,2.67,-0.24,0.36,433.0,1738.0,18.9,-0.2,-20.0,0.0,,,True,False,True,114
009150,삼성전기,37.47,39.4,40.12,2.65,0.72,10.21,962802.0,1289000.0,24931.7,-16850.8,-7392.0,-8230.2,,,False,False,True,115
128940,한미약품,10.9,14.54,13.54,2.64,-1.0,3.87,48874.0,381500.0,1786.4,-1249.8,-486.6,-272.5,,,False,False,True,116
001740,SK네트웍스,14.64,16.4,17.27,2.63,0.87,0.78,16348.0,8150.0,62.7,-110.0,2.3,-9.6,,,False,False,False,117
014830,유니드,9.51,11.74,12.12,2.61,0.38,0.38,4196.0,62000.0,152.0,165.4,-314.2,1.7,,,False,True,True,118
241560,두산밥캣,36.4,38.84,39.0,2.6,0.16,0.82,59047.0,61600.0,1622.5,-782.9,-831.2,-7.7,,,False,False,True,119
323410,카카오뱅크,14.72,16.88,17.31,2.59,0.43,1.64,111169.0,23300.0,2549.1,746.0,-3279.6,274.9,,,False,True,True,120
053690,한미글로벌,4.2,6.37,6.76,2.56,0.39,0.74,1741.0,15890.0,25.7,16.3,-46.2,-66.0,,,True,True,True,121
000100,유한양행,16.72,19.27,19.23,2.51,-0.04,2.21,54240.0,68100.0,1336.0,-2102.8,812.3,-381.8,,,False,False,False,122
005090,SGC에너지,1.99,4.87,4.5,2.51,-0.37,0.76,5360.0,37200.0,137.2,37.2,-190.4,29.3,,,False,True,True,122
001550,조비,1.54,3.43,4.04,2.5,0.61,1.03,561.0,10800.0,4.8,-0.6,14.6,-0.1,,,True,False,False,124
003540,대신증권,7.69,9.9,10.17,2.48,0.27,0.49,12512.0,26250.0,271.5,-181.2,-63.6,-113.7,,,False,False,True,125
002350,넥센타이어,8.76,11.16,11.24,2.48,0.08,0.35,6837.0,7000.0,206.2,-135.8,-68.5,-59.0,,,False,False,True,125
016090,대현,3.92,5.49,6.37,2.45,0.88,0.24,658.0,1487.0,5.2,-0.3,-6.3,-6.3,,,True,False,True,127
005745,크라운해태홀딩스우,0.64,3.06,3.08,2.44,0.02,0.0,32.0,5320.0,0.0,,0.0,,,,True,False,False,128
005830,DB손해보험,43.3,46.3,45.72,2.42,-0.58,0.89,104211.0,159100.0,-1849.8,1419.2,159.2,487.4,,,True,True,False,129
093240,형지엘리트,2.72,3.05,5.13,2.41,2.08,0.23,293.0,478.0,-9.8,-56.5,69.2,-10.0,,,True,False,False,130
001465,BYC우,2.3,4.69,4.7,2.4,0.01,0.0,499.0,23150.0,3.9,1.1,-7.1,1.5,,,True,True,True,131
267270,HD건설기계,15.67,19.2,18.06,2.39,-1.14,1.22,60861.0,127000.0,-1270.5,1414.1,-285.9,348.8,,,True,True,True,132
432320,KB스타리츠,0.39,2.73,2.77,2.38,0.04,,2120.0,1406.0,50.8,-298.4,232.5,-15.1,,,False,False,False,133
015860,일진홀딩스,6.51,9.24,8.89,2.38,-0.35,0.49,2754.0,5580.0,119.1,-0.7,-109.5,2.3,,,False,False,True,133
009835,한화솔루션우,2.09,3.87,4.47,2.38,0.6,0.0,460.0,17870.0,12.3,0.5,-11.9,,,,True,True,True,133
005690,파미셀,8.92,11.32,11.27,2.35,-0.05,5.52,6840.0,11400.0,324.3,47.8,-374.2,45.7,,,False,True,True,136
004800,효성,18.98,21.08,21.3,2.32,0.22,1.01,24592.0,146900.0,408.8,95.8,-449.6,128.2,,,False,True,True,137
001040,CJ,14.31,16.1,16.62,2.31,0.52,0.92,41606.0,142600.0,1526.6,-1248.6,-377.3,275.6,,,False,False,True,138
090435,아모레퍼시픽우,44.94,46.9,47.25,2.31,0.35,0.0,4144.0,39250.0,77.4,70.2,-147.6,7.9,,,False,True,True,138
097955,CJ제일제당 우,31.47,32.34,33.78,2.31,1.44,0.0,1612.0,121400.0,7.3,-95.1,87.7,-1.2,,,True,False,False,138
017960,한국카본,11.9,13.48,14.21,2.31,0.73,2.14,12712.0,24600.0,654.9,-737.9,94.3,-179.1,,,False,False,False,138
003280,흥아해운,1.48,4.37,3.76,2.28,-0.61,1.65,4200.0,1747.0,-72.6,-6.5,83.2,-0.4,,,True,False,False,142
027410,BGF,2.89,5.09,5.17,2.28,0.08,0.21,3800.0,3970.0,81.1,18.5,-116.8,18.2,,,False,True,True,142
018470,조일알미늄,0.79,2.8,3.05,2.26,0.25,0.54,1137.0,898.0,10.6,-2.4,57.1,-0.4,,,True,False,False,144
000810,삼성화재,56.06,58.38,58.3,2.24,-0.08,1.28,285297.0,639000.0,1088.3,-80.3,-969.2,-273.0,,,False,False,True,145
069960,현대백화점,23.12,23.64,25.36,2.24,1.72,0.75,34051.0,157900.0,480.2,-495.8,-396.4,-210.9,,,False,False,True,145
145210,다이나믹디자인,0.0,2.22,2.22,2.22,0.0,0.21,95.0,224.0,3.2,-0.3,22.6,,,,True,False,False,147
017670,SK텔레콤,36.16,37.6,38.38,2.22,0.78,1.42,184075.0,85700.0,847.8,2023.9,-2586.2,-121.5,,,False,True,True,147
037270,YG PLUS,3.01,5.16,5.19,2.18,0.03,1.13,2133.0,3350.0,10.0,-52.3,54.6,2.1,,,True,False,False,149
002020,코오롱,9.12,11.54,11.3,2.18,-0.24,0.3,5189.0,40200.0,183.8,10.8,-195.0,-118.6,,,False,True,True,149
095570,AJ네트웍스,3.85,6.08,6.03,2.18,-0.05,0.42,1930.0,4265.0,58.3,-38.6,-27.9,2.4,,,False,False,True,149
006405,삼성SDI우,14.78,16.97,16.92,2.14,-0.05,0.0,3056.0,188900.0,56.3,43.2,-89.2,32.6,,,False,True,True,152
145720,덴티움,12.88,15.27,15.0,2.12,-0.27,0.63,3531.0,40950.0,-40.4,82.1,-42.0,125.0,,,True,True,True,153
055550,신한지주,59.4,61.72,61.5,2.1,-0.22,0.89,515475.0,108600.0,-93.3,7934.1,-5417.8,-480.5,,,True,True,True,154
002790,아모레퍼시픽홀딩스,11.74,13.6,13.82,2.08,0.22,0.62,18350.0,24000.0,307.0,-29.4,-264.9,-29.7,,,False,False,True,155
081000,일진다이아,2.64,4.6,4.71,2.07,0.11,0.3,1253.0,8820.0,30.4,-2.1,-28.9,-0.9,,,True,False,True,156
029460,케이씨,9.47,11.41,11.54,2.07,0.13,0.38,3224.0,29250.0,11.1,53.2,-85.1,-4.3,,,True,True,True,156
090430,아모레퍼시픽,22.81,24.27,24.88,2.07,0.61,1.54,71127.0,121600.0,1875.4,905.0,-2845.9,-135.0,,,False,True,True,156
03473K,SK우,8.57,11.34,10.63,2.06,-0.71,0.0,1928.0,340500.0,45.9,62.7,-369.8,5.3,,,True,True,True,159
005880,대한해운,9.39,11.04,11.45,2.06,0.41,0.28,6097.0,1889.0,-24.9,11.3,-8.2,15.5,,,True,True,True,159
004890,동일산업,2.25,3.58,4.3,2.05,0.72,0.19,873.0,36000.0,3.6,-0.6,-6.8,1.1,,,True,False,True,161
044380,주연테크,1.56,3.98,3.61,2.05,-0.37,0.25,95.0,735.0,1.6,-0.1,14.4,0.0,,,True,False,False,161
020150,롯데에너지머티리얼즈,7.31,8.95,9.34,2.03,0.39,1.07,17726.0,33850.0,480.1,640.5,-1086.9,104.5,,,False,True,True,163
004990,롯데지주,7.75,9.73,9.78,2.03,0.05,0.29,22973.0,23050.0,564.7,-643.7,83.0,-53.4,,,False,False,False,163
26490K,크라운제과우,0.61,2.73,2.62,2.01,-0.11,0.0,57.0,7380.0,0.3,,-0.4,,,,True,False,True,165
097950,CJ제일제당,13.64,15.41,15.63,1.99,0.22,0.44,28889.0,191900.0,612.2,361.8,-880.1,58.1,,,False,True,True,166
001520,동양,1.93,3.96,3.92,1.99,-0.04,0.14,1178.0,550.0,60.7,-15.4,-48.0,-0.3,,,False,False,True,166
047400,유니온머티리얼,1.85,3.84,3.83,1.98,-0.01,2.13,418.0,995.0,9.1,-1.2,-6.5,0.1,,,True,False,True,168
001795,대한제당우,2.52,4.05,4.49,1.97,0.44,0.0,137.0,2115.0,0.4,0.0,-0.6,,,,True,False,True,169
108320,LX세미콘,27.7,29.89,29.67,1.97,-0.22,0.55,6148.0,37800.0,183.8,-109.7,-103.3,-77.9,,,False,False,True,169
192650,드림텍,58.2,60.3,60.16,1.96,-0.14,0.77,2853.0,4330.0,-41.1,-34.2,91.9,-0.1,,,True,False,False,171
082740,한화엔진,18.3,21.66,20.23,1.93,-1.43,6.93,38553.0,46200.0,1178.4,814.0,-2031.2,52.0,,,False,True,True,172
383220,F&F,11.0,13.07,12.92,1.92,-0.15,1.59,30607.0,79900.0,387.4,-52.3,-305.8,-24.8,,,False,False,True,173
353200,대덕전자,15.77,16.5,17.69,1.92,1.19,6.53,56236.0,113800.0,124.6,3395.2,-2651.1,900.2,,,False,True,True,173
161390,한국타이어앤테크놀로지,37.56,39.34,39.47,1.91,0.13,0.7,86341.0,69700.0,1098.3,-1008.2,-121.5,-209.5,,,False,False,True,175
009450,경동나비엔,8.18,9.65,10.09,1.91,0.44,1.19,9236.0,63400.0,111.5,178.5,-314.3,62.4,,,False,True,True,175
001230,동국홀딩스,10.7,12.69,12.59,1.89,-0.1,0.15,2636.0,1695.0,-6.7,13.5,-9.3,9.6,,,True,True,True,177
007110,일신석재,2.57,3.78,4.44,1.87,0.66,1.13,661.0,854.0,21.2,-3.8,-15.1,0.0,,,True,False,True,178
011500,한농화성,2.17,3.66,4.04,1.87,0.38,1.11,1934.0,12370.0,66.9,-2.1,-53.8,-1.9,,,False,False,True,178
348950,제이알글로벌리츠,11.18,13.03,13.04,1.86,0.01,,2333.0,1182.0,51.1,-161.1,158.7,-125.7,,,False,False,False,180
023590,다우기술,25.92,27.86,27.78,1.86,-0.08,0.45,15432.0,35650.0,112.4,-216.3,76.7,-6.9,,,False,False,False,180
117580,대성에너지,0.0,1.61,1.85,1.85,0.24,0.55,1917.0,6970.0,22.3,-1.2,-22.9,-0.1,,,True,False,True,182
096770,SK이노베이션,12.6,14.51,14.45,1.85,-0.06,0.86,186296.0,110200.0,5264.1,283.3,230.3,-148.5,,,False,True,False,182
002810,삼영무역,17.77,19.61,19.62,1.85,0.01,0.56,3570.0,19330.0,74.3,-92.2,7.1,-17.0,,,False,False,False,182
010820,퍼스텍,11.18,12.25,13.03,1.85,0.78,3.38,2790.0,5720.0,-25.4,65.7,-82.8,11.3,,,True,True,True,182
004560,현대비앤지스틸,2.87,4.49,4.71,1.84,0.22,0.32,1633.0,10830.0,-4.9,35.6,8.0,0.7,,,True,True,False,186
011690,와이투솔루션,3.39,4.71,5.23,1.84,0.52,1.1,1090.0,2970.0,30.3,-0.3,-32.8,-0.1,,,True,False,True,186
267250,HD현대,25.5,27.22,27.34,1.84,0.12,1.38,156406.0,198000.0,2872.6,-620.0,-2219.8,-145.9,,,False,False,True,186
009270,신원,1.72,2.99,3.55,1.83,0.56,0.41,1198.0,1044.0,27.6,-8.7,-44.0,-3.4,,,True,False,True,189
145995,삼양사우,0.85,2.68,2.68,1.83,0.0,0.0,123.0,33250.0,0.2,-1.1,-0.9,,,,True,False,True,189
007860,서연,4.98,6.94,6.81,1.83,-0.13,0.19,1759.0,7490.0,45.2,-10.8,-45.8,-0.4,,,True,False,True,189
