시장,전략,보유,진입월,종목수,만기누락,수익률,시장프록시,랜덤평균,초과_시장,초과_랜덤,수익률_비용후,초과_랜덤_비용후
KOSDAQ,b,6,2016-08,20,0,-0.07712602438515484,-0.09072420660070953,-0.06926230425742658,0.013598182215554686,-0.007863720127728263,-0.08012602438515484,-0.010863720127728266
KOSDAQ,c,6,2016-08,2,0,0.3221458358779292,-0.09072420660070953,-0.0750765356092668,0.41287004247863873,0.397222371487196,0.3191458358779292,0.394222371487196
KOSDAQ,a,1,2016-09,6,0,-0.08598259904904948,-0.08309879556502954,-0.0802927106281056,-0.0028838034840199395,-0.005689888420943881,-0.08898259904904948,-0.008689888420943884
KOSDAQ,b,1,2016-09,20,0,-0.04232489449226588,-0.08309879556502954,-0.07789522057689321,0.04077390107276366,0.03557032608462733,-0.045324894492265885,0.03257032608462733
KOSDAQ,c,1,2016-09,0,0,,-0.08309879556502954,,,,,
KOSDAQ,a,3,2016-09,6,0,-0.11028623015987919,-0.08346738644908662,-0.08612194510399838,-0.026818843710792573,-0.024164285055880808,-0.1132862301598792,-0.02716428505588081
KOSDAQ,b,3,2016-09,20,0,-0.04973630139048969,-0.08346738644908662,-0.06878205277840765,0.03373108505859693,0.01904575138791796,-0.052736301390489695,0.01604575138791796
KOSDAQ,c,3,2016-09,0,0,,-0.08346738644908662,,,,,
KOSDAQ,a,6,2016-09,6,0,-0.16389181956028048,-0.09987542018724059,-0.0796926292142704,-0.06401639937303989,-0.08419919034601009,-0.16689181956028049,-0.08719919034601009
KOSDAQ,b,6,2016-09,20,0,-0.10341053449532822,-0.09987542018724059,-0.0980724393863473,-0.0035351143080876307,-0.0053380951089809225,-0.10641053449532822,-0.008338095108980925
KOSDAQ,c,6,2016-09,0,0,,-0.09987542018724059,,,,,
KOSDAQ,a,1,2016-10,7,0,-0.04008396145440455,-0.048129588126608336,-0.026429046844017527,0.008045626672203786,-0.013654914610387023,-0.04308396145440455,-0.016654914610387025
KOSDAQ,b,1,2016-10,20,0,-0.019947081577137288,-0.048129588126608336,-0.028536886024617777,0.028182506549471048,0.00858980444748049,-0.022947081577137287,0.0055898044474804905
KOSDAQ,c,1,2016-10,0,0,,-0.048129588126608336,,,,,
KOSDAQ,a,3,2016-10,7,0,-0.057254060376176814,-0.02339907388485264,0.0014654770997392325,-0.03385498649132418,-0.058719537475916045,-0.06025406037617682,-0.06171953747591605
KOSDAQ,b,3,2016-10,20,0,-0.06959674597388857,-0.02339907388485264,0.030423363069869556,-0.04619767208903593,-0.10002010904375813,-0.07259674597388857,-0.10302010904375813
KOSDAQ,c,3,2016-10,0,0,,-0.02339907388485264,,,,,
KOSDAQ,a,6,2016-10,7,0,-0.024528220371705513,-0.007962520680830986,0.02506953955999591,-0.016565699690874527,-0.04959775993170142,-0.027528220371705513,-0.05259775993170142
KOSDAQ,b,6,2016-10,20,0,-0.09801964214382312,-0.007962520680830986,0.0005513077492749274,-0.09005712146299213,-0.09857094989309804,-0.10101964214382313,-0.10157094989309805
KOSDAQ,c,6,2016-10,0,0,,-0.007962520680830986,,,,,
